2002,91,0
2002,92,0
2002,93,0
2002,94,0
2002,95,0
2002,96,0
2002,97,0
2002,98,0
2002,99,0
2002,100,0
2002,101,0
2002,102,0
2002,103,0
2002,104,0
2002,105,0
2002,106,0
2002,107,0
2002,108,0
2002,109,0
2002,110,0
2002,111,0
2002,112,0
2002,113,0
2002,114,0
2002,115,0
2002,116,0
2002,117,0
2002,118,0
2002,119,0
2002,120,0
2002,121,0
2002,122,0
2002,123,0
2002,124,0
2002,125,0
2002,126,0
2002,127,0
2002,128,0
2002,129,0
2002,130,0
2002,131,0
2002,132,0
2002,133,0
2002,134,0
2002,135,0
2002,136,0
2002,137,0
2002,138,0
2002,139,0
2002,140,0
2002,141,0
2002,142,0
2002,143,0
2002,144,0
2002,145,0
2002,146,0
2002,147,0
2002,148,0
2002,149,1
2002,150,4
2002,151,4
2002,152,0
2002,153,0
2002,154,0
2002,155,0
2002,156,0
2002,157,1
2002,158,3
2002,159,0
2002,160,1
2002,161,0
2002,162,1
2002,163,1
2002,164,0
2002,165,0
2002,166,0
2002,167,1
2002,168,0
2002,169,0
2002,170,0
2002,171,0
2002,172,0
2002,173,1
2002,174,0
2002,175,0
2002,176,0
2002,177,0
2002,178,0
2002,179,0
2002,180,0
2002,181,0
2002,182,7
2002,183,5
2002,184,0
2002,185,0
2002,186,0
2002,187,2
2002,188,1
2002,189,0
2002,190,0
2002,191,0
2002,192,2
2002,193,1
2002,194,17
2002,195,13
2002,196,5
2002,197,4
2002,198,0
2002,199,3
2002,200,15
2002,201,5
2002,202,7
2002,203,1
2002,204,5
2002,205,1
2002,206,6
2002,207,13
2002,208,11
2002,209,10
2002,210,5
2002,211,3
2002,212,3
2002,213,6
2002,214,4
2002,215,0
2002,216,5
2002,217,0
2002,218,1
2002,219,1
2002,220,8
2002,221,3
2002,222,1
2002,223,0
2002,224,0
2002,225,1
2002,226,1
2002,227,1
2002,228,0
2002,229,0
2002,230,0
2002,231,0
2002,232,0
2002,233,1
2002,234,0
2002,235,6
2002,236,0
2002,237,0
2002,238,0
2002,239,0
2002,240,1
2002,241,0
2002,242,1
2002,243,1
2002,244,0
2002,245,1
2002,246,0
2002,247,1
2002,248,2
2002,249,0
2002,250,1
2002,251,0
2002,252,2
2002,253,1
2002,254,0
2002,255,1
2002,256,1
2002,257,0
2002,258,2
2002,259,1
2002,260,1
2002,261,0
2002,262,1
2002,263,0
2002,264,1
2002,265,0
2002,266,0
2002,267,0
2002,268,0
2002,269,1
2002,270,0
2002,271,0
2002,272,0
2002,273,1
2002,274,1
2002,275,0
2002,276,0
2002,277,0
2002,278,0
2002,279,0
2002,280,0
2002,281,0
2002,282,0
2002,283,0
2002,284,0
2002,285,0
2002,286,0
2002,287,0
2002,288,0
2002,289,0
2002,290,0
2002,291,0
2002,292,0
2002,293,0
2002,294,0
2002,295,0
2002,296,0
2002,297,0
2002,298,0
2002,299,0
2002,300,0
2002,301,0
2002,302,0
2002,303,0
2002,304,0
