2003,91,0
2003,92,0
2003,93,0
2003,94,0
2003,95,0
2003,96,0
2003,97,0
2003,98,0
2003,99,0
2003,100,0
2003,101,0
2003,102,0
2003,103,0
2003,104,0
2003,105,0
2003,106,0
2003,107,0
2003,108,0
2003,109,0
2003,110,0
2003,111,0
2003,112,0
2003,113,0
2003,114,0
2003,115,0
2003,116,0
2003,117,0
2003,118,0
2003,119,0
2003,120,0
2003,121,0
2003,122,0
2003,123,0
2003,124,0
2003,125,0
2003,126,0
2003,127,0
2003,128,0
2003,129,0
2003,130,0
2003,131,0
2003,132,0
2003,133,0
2003,134,0
2003,135,0
2003,136,0
2003,137,0
2003,138,0
2003,139,0
2003,140,0
2003,141,0
2003,142,0
2003,143,0
2003,144,0
2003,145,0
2003,146,0
2003,147,1
2003,148,0
2003,149,0
2003,150,0
2003,151,0
2003,152,0
2003,153,0
2003,154,1
2003,155,6
2003,156,11
2003,157,0
2003,158,0
2003,159,0
2003,160,0
2003,161,0
2003,162,0
2003,163,1
2003,164,0
2003,165,3
2003,166,6
2003,167,4
2003,168,22
2003,169,14
2003,170,9
2003,171,0
2003,172,6
2003,173,1
2003,174,5
2003,175,5
2003,176,0
2003,177,0
2003,178,0
2003,179,0
2003,180,0
2003,181,0
2003,182,1
2003,183,2
2003,184,1
2003,185,0
2003,186,0
2003,187,0
2003,188,0
2003,189,0
2003,190,1
2003,191,1
2003,192,0
2003,193,5
2003,194,2
2003,195,1
2003,196,1
2003,197,1
2003,198,2
2003,199,2
2003,200,3
2003,201,12
2003,202,6
2003,203,2
2003,204,1
2003,205,0
2003,206,2
2003,207,4
2003,208,1
2003,209,0
2003,210,3
2003,211,0
2003,212,3
2003,213,3
2003,214,0
2003,215,0
2003,216,0
2003,217,0
2003,218,2
2003,219,1
2003,220,0
2003,221,2
2003,222,2
2003,223,0
2003,224,0
2003,225,1
2003,226,0
2003,227,2
2003,228,0
2003,229,0
2003,230,6
2003,231,19
2003,232,7
2003,233,2
2003,234,2
2003,235,3
2003,236,2
2003,237,5
2003,238,3
2003,239,0
2003,240,0
2003,241,1
2003,242,0
2003,243,0
2003,244,0
2003,245,0
2003,246,1
2003,247,0
2003,248,0
2003,249,1
2003,250,0
2003,251,0
2003,252,0
2003,253,0
2003,254,0
2003,255,0
2003,256,0
2003,257,0
2003,258,0
2003,259,0
2003,260,1
2003,261,0
2003,262,0
2003,263,0
2003,264,0
2003,265,0
2003,266,0
2003,267,0
2003,268,0
2003,269,0
2003,270,0
2003,271,0
2003,272,0
2003,273,0
2003,274,0
2003,275,0
2003,276,0
2003,277,0
2003,278,0
2003,279,0
2003,280,0
2003,281,0
2003,282,0
2003,283,0
2003,284,0
2003,285,0
2003,286,0
2003,287,0
2003,288,0
2003,289,0
2003,290,0
2003,291,0
2003,292,0
2003,293,0
2003,294,0
2003,295,0
2003,296,0
2003,297,0
2003,298,0
2003,299,0
2003,300,0
2003,301,0
2003,302,0
2003,303,0
2003,304,0
